filename,width,height,class,xmin,ymin,xmax,ymax
trtwo0.jpg,960,540,poop,408,87,479,155
trtwo0.jpg,960,540,poop,587,181,685,278
trtwo0.jpg,960,540,poop,662,51,750,122
trtwo1.jpg,960,540,poop,598,45,685,115
trtwo1.jpg,960,540,poop,402,218,501,310
trtwo1.jpg,960,540,poop,319,14,386,77
trtwo10.jpg,960,540,poop,183,14,271,87
trtwo10.jpg,960,540,poop,347,23,430,93
trtwo10.jpg,960,540,poop,911,192,960,289
trtwo100.jpg,960,540,poop,442,1,514,28
trtwo100.jpg,960,540,poop,489,83,561,153
trtwo100.jpg,960,540,poop,674,174,788,244
trtwo101.jpg,960,540,poop,75,269,172,359
trtwo101.jpg,960,540,poop,809,361,949,481
trtwo102.jpg,960,540,poop,486,1,556,61
trtwo102.jpg,960,540,poop,658,101,753,181
trtwo102.jpg,960,540,poop,569,307,686,422
trtwo103.jpg,960,540,poop,171,220,270,321
trtwo103.jpg,960,540,poop,710,161,814,251
trtwo103.jpg,960,540,poop,883,282,960,381
trtwo104.jpg,960,540,poop,651,89,741,163
trtwo104.jpg,960,540,poop,813,50,897,121
trtwo104.jpg,960,540,poop,188,295,310,404
trtwo105.jpg,960,540,poop,263,164,342,244
trtwo105.jpg,960,540,poop,594,270,713,378
trtwo105.jpg,960,540,poop,713,1,796,31
trtwo106.jpg,960,540,poop,909,373,960,471
trtwo106.jpg,960,540,poop,18,327,116,421
trtwo107.jpg,960,540,poop,87,221,175,307
trtwo107.jpg,960,540,poop,788,71,893,151
trtwo107.jpg,960,540,poop,774,219,882,329
trtwo108.jpg,960,540,poop,729,1,823,39
trtwo108.jpg,960,540,poop,498,30,587,105
trtwo108.jpg,960,540,poop,729,369,850,481
trtwo109.jpg,960,540,poop,831,124,938,204
trtwo109.jpg,960,540,poop,274,252,389,347
trtwo11.jpg,960,540,poop,737,88,831,172
trtwo11.jpg,960,540,poop,403,379,496,477
trtwo11.jpg,960,540,poop,542,402,672,535
trtwo110.jpg,960,540,poop,546,165,649,254
trtwo110.jpg,960,540,poop,851,41,934,110
trtwo110.jpg,960,540,poop,577,385,702,503
trtwo111.jpg,960,540,poop,925,114,959,199
trtwo111.jpg,960,540,poop,908,386,960,477
trtwo111.jpg,960,540,poop,406,310,522,419
trtwo112.jpg,960,540,poop,696,132,784,211
trtwo112.jpg,960,540,poop,126,395,262,523
trtwo112.jpg,960,540,poop,788,410,941,534
trtwo113.jpg,960,540,poop,738,30,842,102
trtwo113.jpg,960,540,poop,566,197,678,295
trtwo113.jpg,960,540,poop,295,219,381,305
trtwo114.jpg,960,540,poop,739,33,840,102
trtwo114.jpg,960,540,poop,566,196,678,295
trtwo114.jpg,960,540,poop,292,219,380,309
trtwo115.jpg,960,540,poop,739,30,839,103
trtwo115.jpg,960,540,poop,566,196,680,292
